split_id,split_index,experiment_id,user_id,true_state,true_state_name,M,candidate,q_exact,q_hat,error,absolute_error,squared_error,margin_abs_q_minus_alpha,exact_decision,mc_decision,decision_disagreement,hoeffding_decision_bound,n_blocks,exact_permutation_count
exp35_user17_cut168,0,35,17,0,stationary,1000,"(1,)",0.1721014492753623,0.163,-0.0091014492753623,0.0091014492753623,8.283637891199293e-05,0.027898550724637705,False,False,False,0.21083946487289648,24,552
exp59_user29_cut150,1,59,29,0,stationary,25,"(0,)",0.38095238095238093,0.36,-0.020952380952380945,0.020952380952380945,0.0004390022675736958,0.18095238095238092,True,True,False,0.1945262412412114,21,420
exp59_user29_cut150,1,59,29,0,stationary,25,"(1,)",0.22058823529411764,0.2,-0.02058823529411763,0.02058823529411763,0.0004238754325259508,0.02058823529411763,True,False,True,0.9790292381005904,17,272
exp59_user29_cut150,1,59,29,0,stationary,50,"(0,)",0.38095238095238093,0.4,0.01904761904761909,0.01904761904761909,0.0003628117913832216,0.18095238095238092,True,True,False,0.037840458531433974,21,420
exp59_user29_cut150,1,59,29,0,stationary,50,"(1,)",0.22058823529411764,0.22,-0.0005882352941176394,0.0005882352941176394,3.4602076124566574e-07,0.02058823529411763,True,True,False,0.9584982490558226,17,272
exp59_user29_cut150,1,59,29,0,stationary,100,"(0,)",0.38095238095238093,0.38,-0.0009523809523809268,0.0009523809523809268,9.070294784580011e-07,0.18095238095238092,True,True,False,0.0014319003018691742,21,420
exp59_user29_cut150,1,59,29,0,stationary,100,"(1,)",0.22058823529411764,0.22,-0.0005882352941176394,0.0005882352941176394,3.4602076124566574e-07,0.02058823529411763,True,True,False,0.9187188934430777,17,272
exp59_user29_cut150,1,59,29,0,stationary,250,"(0,)",0.38095238095238093,0.352,-0.02895238095238095,0.02895238095238095,0.0008382403628117913,0.18095238095238092,True,True,False,7.758574801945696e-08,21,420
exp59_user29_cut150,1,59,29,0,stationary,250,"(1,)",0.22058823529411764,0.252,0.03141176470588236,0.03141176470588236,0.0009866989619377168,0.02058823529411763,True,True,False,0.8090150844801116,17,272
exp59_user29_cut150,1,59,29,0,stationary,500,"(0,)",0.38095238095238093,0.346,-0.03495238095238096,0.03495238095238096,0.0012216689342403632,0.18095238095238092,True,True,False,6.0195482957386705e-15,21,420
exp59_user29_cut150,1,59,29,0,stationary,500,"(1,)",0.22058823529411764,0.222,0.0014117647058823624,0.0014117647058823624,1.993079584775113e-06,0.02058823529411763,True,True,False,0.654505406916362,17,272
exp59_user29_cut150,1,59,29,0,stationary,1000,"(0,)",0.38095238095238093,0.372,-0.008952380952380934,0.008952380952380934,8.014512471655296e-05,0.18095238095238092,True,True,False,3.623496168473033e-29,21,420
exp59_user29_cut150,1,59,29,0,stationary,1000,"(1,)",0.22058823529411764,0.216,-0.004588235294117643,0.004588235294117643,2.1051903114186813e-05,0.02058823529411763,True,True,False,0.4283773276827527,17,272
exp51_user25_cut174,2,51,25,1,moving,25,"(0,)",0.0625,0.08,0.0175,0.0175,0.00030625000000000004,0.1375,False,False,False,0.38855812751236407,16,240
exp51_user25_cut174,2,51,25,1,moving,25,"(1,)",0.9545454545454546,0.96,0.005454545454545379,0.005454545454545379,2.975206611570165e-05,0.7545454545454546,True,True,False,4.3347505276241116e-13,22,462
exp51_user25_cut174,2,51,25,1,moving,50,"(0,)",0.0625,0.16,0.0975,0.0975,0.00950625,0.1375,False,False,False,0.15097741845591459,16,240
exp51_user25_cut174,2,51,25,1,moving,50,"(1,)",0.9545454545454546,0.96,0.005454545454545379,0.005454545454545379,2.975206611570165e-05,0.7545454545454546,True,True,False,1.8790062136737514e-25,22,462
exp51_user25_cut174,2,51,25,1,moving,100,"(0,)",0.0625,0.09,0.027499999999999997,0.027499999999999997,0.0007562499999999999,0.1375,False,False,False,0.022794180883612337,16,240
exp51_user25_cut174,2,51,25,1,moving,100,"(1,)",0.9545454545454546,0.96,0.005454545454545379,0.005454545454545379,2.975206611570165e-05,0.7545454545454546,True,True,False,3.5306643510245677e-50,22,462
exp51_user25_cut174,2,51,25,1,moving,250,"(0,)",0.0625,0.084,0.021500000000000005,0.021500000000000005,0.0004622500000000002,0.1375,False,False,False,7.844404420678974e-05,16,240
exp51_user25_cut174,2,51,25,1,moving,250,"(1,)",0.9545454545454546,0.952,-0.0025454545454546285,0.0025454545454546285,6.4793388429756295e-06,0.7545454545454546,True,True,False,2.3422922494395144e-124,22,462
exp51_user25_cut174,2,51,25,1,moving,500,"(0,)",0.0625,0.07,0.007500000000000007,0.007500000000000007,5.62500000000001e-05,0.1375,False,False,False,6.153468071516783e-09,16,240
exp51_user25_cut174,2,51,25,1,moving,500,"(1,)",0.9545454545454546,0.954,-0.0005454545454546267,0.0005454545454546267,2.975206611571134e-07,0.7545454545454546,True,True,False,5.48633298178442e-248,22,462
exp51_user25_cut174,2,51,25,1,moving,1000,"(0,)",0.0625,0.067,0.004500000000000004,0.004500000000000004,2.0250000000000035e-05,0.1375,False,False,False,3.7865169307176476e-17,16,240
exp51_user25_cut174,2,51,25,1,moving,1000,"(1,)",0.9545454545454546,0.956,0.001454545454545375,0.001454545454545375,2.1157024793386117e-06,0.7545454545454546,True,True,False,0.0,22,462
exp39_user19_cut162,3,39,19,0,stationary,25,"(0,)",0.16666666666666666,0.08,-0.08666666666666666,0.08666666666666666,0.007511111111111109,0.033333333333333354,False,False,False,0.9459594689067654,18,306
exp39_user19_cut162,3,39,19,0,stationary,25,"(1,)",0.19736842105263158,0.2,0.0026315789473684292,0.0026315789473684292,6.92520775623273e-06,0.0026315789473684292,False,False,False,0.9996537995533978,20,380
exp39_user19_cut162,3,39,19,0,stationary,50,"(0,)",0.16666666666666666,0.16,-0.006666666666666654,0.006666666666666654,4.444444444444428e-05,0.033333333333333354,False,False,False,0.8948393168143697,18,306
exp39_user19_cut162,3,39,19,0,stationary,50,"(1,)",0.19736842105263158,0.14,-0.05736842105263157,0.05736842105263157,0.0032911357340720208,0.0026315789473684292,False,False,False,0.9993077189615449,20,380
exp39_user19_cut162,3,39,19,0,stationary,100,"(0,)",0.16666666666666666,0.19,0.023333333333333345,0.023333333333333345,0.0005444444444444449,0.033333333333333354,False,False,False,0.8007374029168078,18,306
exp39_user19_cut162,3,39,19,0,stationary,100,"(1,)",0.19736842105263158,0.2,0.0026315789473684292,0.0026315789473684292,6.92520775623273e-06,0.0026315789473684292,False,False,False,0.998615917176126,20,380
exp39_user19_cut162,3,39,19,0,stationary,250,"(0,)",0.16666666666666666,0.176,0.009333333333333332,0.009333333333333332,8.711111111111109e-05,0.033333333333333354,False,False,False,0.5737534207374324,18,306
exp39_user19_cut162,3,39,19,0,stationary,250,"(1,)",0.19736842105263158,0.208,0.010631578947368409,0.010631578947368409,0.00011303047091412716,0.0026315789473684292,False,True,True,0.9965433840214568,20,380
exp39_user19_cut162,3,39,19,0,stationary,500,"(0,)",0.16666666666666666,0.176,0.009333333333333332,0.009333333333333332,8.711111111111109e-05,0.033333333333333354,False,False,False,0.3291929878079051,18,306
exp39_user19_cut162,3,39,19,0,stationary,500,"(1,)",0.19736842105263158,0.22,0.02263157894736842,0.02263157894736842,0.0005121883656509695,0.0026315789473684292,False,True,True,0.9930987162369367,20,380
exp39_user19_cut162,3,39,19,0,stationary,1000,"(0,)",0.16666666666666666,0.182,0.015333333333333338,0.015333333333333338,0.00023511111111111126,0.033333333333333354,False,False,False,0.10836802322189558,18,306
exp39_user19_cut162,3,39,19,0,stationary,1000,"(1,)",0.19736842105263158,0.206,0.008631578947368407,0.008631578947368407,7.45041551246535e-05,0.0026315789473684292,False,True,True,0.9862450601914518,20,380
exp44_user22_cut159,4,44,22,1,moving,25,"(0,)",0.04285714285714286,0.0,-0.04285714285714286,0.04285714285714286,0.0018367346938775511,0.15714285714285714,False,False,False,0.2909238070461482,21,420
exp44_user22_cut159,4,44,22,1,moving,25,"(1,)",0.9411764705882353,0.88,-0.06117647058823528,0.06117647058823528,0.003742560553633216,0.7411764705882353,True,True,False,1.178088356868077e-12,17,272
exp44_user22_cut159,4,44,22,1,moving,50,"(0,)",0.04285714285714286,0.04,-0.0028571428571428567,0.0028571428571428567,8.163265306122447e-06,0.15714285714285714,False,False,False,0.08463666150622445,21,420
exp44_user22_cut159,4,44,22,1,moving,50,"(1,)",0.9411764705882353,0.92,-0.02117647058823524,0.02117647058823524,0.00044844290657439223,0.7411764705882353,True,True,False,1.3878921765881255e-24,17,272
exp44_user22_cut159,4,44,22,1,moving,100,"(0,)",0.04285714285714286,0.05,0.007142857142857145,0.007142857142857145,5.102040816326534e-05,0.15714285714285714,False,False,False,0.007163364470919217,21,420
exp44_user22_cut159,4,44,22,1,moving,100,"(1,)",0.9411764705882353,0.95,0.008823529411764675,0.008823529411764675,7.785467128027627e-05,0.7411764705882353,True,True,False,1.9262446938345243e-48,17,272
exp44_user22_cut159,4,44,22,1,moving,250,"(0,)",0.04285714285714286,0.06,0.01714285714285714,0.01714285714285714,0.00029387755102040807,0.15714285714285714,False,False,False,4.343027920808469e-06,21,420
exp44_user22_cut159,4,44,22,1,moving,250,"(1,)",0.9411764705882353,0.956,0.01482352941176468,0.01482352941176468,0.00021973702422145252,0.7411764705882353,True,True,False,5.149660975294579e-120,17,272
exp44_user22_cut159,4,44,22,1,moving,500,"(0,)",0.04285714285714286,0.056,0.013142857142857144,0.013142857142857144,0.00017273469387755103,0.15714285714285714,False,False,False,1.8861891520921934e-11,21,420
exp44_user22_cut159,4,44,22,1,moving,500,"(1,)",0.9411764705882353,0.956,0.01482352941176468,0.01482352941176468,0.00021973702422145252,0.7411764705882353,True,True,False,2.6519008160471913e-239,17,272
exp44_user22_cut159,4,44,22,1,moving,1000,"(0,)",0.04285714285714286,0.052,0.00914285714285714,0.00914285714285714,8.359183673469383e-05,0.15714285714285714,False,False,False,3.5577095174702675e-22,21,420
exp44_user22_cut159,4,44,22,1,moving,1000,"(1,)",0.9411764705882353,0.947,0.005823529411764672,0.005823529411764672,3.391349480968818e-05,0.7411764705882353,True,True,False,0.0,17,272
exp61_user30_cut159,5,61,30,1,moving,25,"(0,)",0.5294117647058824,0.52,-0.009411764705882342,0.009411764705882342,8.858131487889252e-05,0.32941176470588235,True,True,False,0.004402399541650948,17,272
exp61_user30_cut159,5,61,30,1,moving,25,"(1,)",0.19047619047619047,0.28,0.08952380952380956,0.08952380952380956,0.008014512471655336,0.009523809523809545,False,True,True,0.9954751208601006,21,420
exp61_user30_cut159,5,61,30,1,moving,50,"(0,)",0.5294117647058824,0.44,-0.08941176470588236,0.08941176470588236,0.00799446366782007,0.32941176470588235,True,True,False,1.9381121724328475e-05,17,272
exp61_user30_cut159,5,61,30,1,moving,50,"(1,)",0.19047619047619047,0.2,0.009523809523809545,0.009523809523809545,9.07029478458054e-05,0.009523809523809545,False,False,False,0.9909707162514318,21,420
exp61_user30_cut159,5,61,30,1,moving,100,"(0,)",0.5294117647058824,0.52,-0.009411764705882342,0.009411764705882342,8.858131487889252e-05,0.32941176470588235,True,True,False,3.756278792932372e-10,17,272
exp61_user30_cut159,5,61,30,1,moving,100,"(1,)",0.19047619047619047,0.22,0.029523809523809535,0.029523809523809535,0.0008716553287981866,0.009523809523809545,False,True,True,0.9820229604678758,21,420
exp61_user30_cut159,5,61,30,1,moving,250,"(0,)",0.5294117647058824,0.552,0.022588235294117687,0.022588235294117687,0.000510228373702424,0.32941176470588235,True,True,False,2.7346046369077832e-24,17,272
exp61_user30_cut159,5,61,30,1,moving,250,"(1,)",0.19047619047619047,0.212,0.02152380952380953,0.02152380952380953,0.00046327437641723376,0.009523809523809545,False,True,True,0.955661532690015,21,420
exp61_user30_cut159,5,61,30,1,moving,500,"(0,)",0.5294117647058824,0.54,0.010588235294117676,0.010588235294117676,0.00011211072664359924,0.32941176470588235,True,True,False,7.478062520197549e-48,17,272
exp61_user30_cut159,5,61,30,1,moving,500,"(1,)",0.19047619047619047,0.216,0.025523809523809532,0.025523809523809532,0.0006514648526077102,0.009523809523809545,False,True,True,0.9132889650634285,21,420
exp61_user30_cut159,5,61,30,1,moving,1000,"(0,)",0.5294117647058824,0.549,0.019588235294117684,0.019588235294117684,0.0003836989619377177,0.32941176470588235,True,True,False,5.592141905598331e-95,17,272
exp61_user30_cut159,5,61,30,1,moving,1000,"(1,)",0.19047619047619047,0.203,0.012523809523809548,0.012523809523809548,0.00015684580498866274,0.009523809523809545,False,True,True,0.8340967337066284,21,420
exp52_user26_cut180,6,52,26,1,moving,25,"(0,)",0.4,0.36,-0.040000000000000036,0.040000000000000036,0.001600000000000003,0.2,True,True,False,0.13533528323661262,20,380
exp52_user26_cut180,6,52,26,1,moving,25,"(1,)",0.21241830065359477,0.24,0.027581699346405225,0.027581699346405225,0.0007607501388354904,0.012418300653594755,True,True,False,0.992318941705077,18,306
exp52_user26_cut180,6,52,26,1,moving,50,"(0,)",0.4,0.4,0.0,0.0,0.0,0.2,True,True,False,0.018315638888734165,20,380
exp52_user26_cut180,6,52,26,1,moving,50,"(1,)",0.21241830065359477,0.26,0.04758169934640524,0.04758169934640524,0.002264018112691701,0.012418300653594755,True,True,False,0.9846968820666838,18,306
exp52_user26_cut180,6,52,26,1,moving,100,"(0,)",0.4,0.39,-0.010000000000000009,0.010000000000000009,0.00010000000000000018,0.2,True,True,False,0.00033546262790251126,20,380
exp52_user26_cut180,6,52,26,1,moving,100,"(1,)",0.21241830065359477,0.2,-0.012418300653594755,0.012418300653594755,0.00015421419112307192,0.012418300653594755,True,False,True,0.9696279495518486,18,306
exp52_user26_cut180,6,52,26,1,moving,250,"(0,)",0.4,0.364,-0.03600000000000003,0.03600000000000003,0.0012960000000000022,0.2,True,True,False,2.0611536224385504e-09,20,380
exp52_user26_cut180,6,52,26,1,moving,250,"(1,)",0.21241830065359477,0.224,0.011581699346405239,0.011581699346405239,0.00013413575975052352,0.012418300653594755,True,True,False,0.9257907002222414,18,306
exp52_user26_cut180,6,52,26,1,moving,500,"(0,)",0.4,0.356,-0.04400000000000004,0.04400000000000004,0.0019360000000000035,0.2,True,True,False,4.248354255291559e-18,20,380
exp52_user26_cut180,6,52,26,1,moving,500,"(1,)",0.21241830065359477,0.208,-0.0044183006535947755,0.0044183006535947755,1.952138066555602e-05,0.012418300653594755,True,True,False,0.8570884206179881,18,306
exp52_user26_cut180,6,52,26,1,moving,1000,"(0,)",0.4,0.374,-0.026000000000000023,0.026000000000000023,0.0006760000000000013,0.2,True,True,False,1.8048513878453896e-35,20,380
exp52_user26_cut180,6,52,26,1,moving,1000,"(1,)",0.21241830065359477,0.203,-0.009418300653594752,0.009418300653594752,8.870438720150333e-05,0.012418300653594755,True,True,False,0.7346005607574372,18,306
exp43_user21_cut165,7,43,21,1,moving,25,"(0,)",0.11428571428571428,0.04,-0.07428571428571429,0.07428571428571429,0.005518367346938776,0.08571428571428573,False,False,False,0.6925693242051977,21,420
exp43_user21_cut165,7,43,21,1,moving,25,"(1,)",1.0,1.0,0.0,0.0,0.0,0.8,True,True,False,1.2664165549094086e-14,17,272
exp43_user21_cut165,7,43,21,1,moving,50,"(0,)",0.11428571428571428,0.08,-0.03428571428571428,0.03428571428571428,0.0011755102040816323,0.08571428571428573,False,False,False,0.4796522688300442,21,420
exp43_user21_cut165,7,43,21,1,moving,50,"(1,)",1.0,1.0,0.0,0.0,0.0,0.8,True,True,False,1.603810890548615e-28,17,272
exp43_user21_cut165,7,43,21,1,moving,100,"(0,)",0.11428571428571428,0.1,-0.014285714285714277,0.014285714285714277,0.00020408163265306096,0.08571428571428573,False,False,False,0.23006629899380895,21,420
exp43_user21_cut165,7,43,21,1,moving,100,"(1,)",1.0,1.0,0.0,0.0,0.0,0.8,True,True,False,2.572209372642342e-56,17,272
exp43_user21_cut165,7,43,21,1,moving,250,"(0,)",0.11428571428571428,0.116,0.0017142857142857237,0.0017142857142857237,2.9387755102041142e-06,0.08571428571428573,False,False,False,0.025388235342336776,21,420
exp43_user21_cut165,7,43,21,1,moving,250,"(1,)",1.0,1.0,0.0,0.0,0.0,0.8,True,True,False,1.0611231537462908e-139,17,272
exp43_user21_cut165,7,43,21,1,moving,500,"(0,)",0.11428571428571428,0.114,-0.00028571428571427804,0.00028571428571427804,8.16326530612201e-08,0.08571428571428573,False,False,False,0.000644562493797878,21,420
exp43_user21_cut165,7,43,21,1,moving,500,"(1,)",1.0,1.0,0.0,0.0,0.0,0.8,True,True,False,1.1259823474164743e-278,17,272
exp43_user21_cut165,7,43,21,1,moving,1000,"(0,)",0.11428571428571428,0.11,-0.004285714285714282,0.004285714285714282,1.8367346938775474e-05,0.08571428571428573,False,False,False,4.154608084109396e-07,21,420
exp43_user21_cut165,7,43,21,1,moving,1000,"(1,)",1.0,1.0,0.0,0.0,0.0,0.8,True,True,False,0.0,17,272
exp43_user21_cut198,8,43,21,1,moving,25,"(0,)",0.11904761904761904,0.2,0.08095238095238097,0.08095238095238097,0.006553287981859413,0.08095238095238097,False,False,False,0.7206048147591552,21,420
exp43_user21_cut198,8,43,21,1,moving,25,"(1,)",1.0,1.0,0.0,0.0,0.0,0.8,True,True,False,1.2664165549094086e-14,17,272
exp43_user21_cut198,8,43,21,1,moving,50,"(0,)",0.11904761904761904,0.18,0.06095238095238095,0.06095238095238095,0.003715192743764172,0.08095238095238097,False,False,False,0.5192712990540763,21,420
exp43_user21_cut198,8,43,21,1,moving,50,"(1,)",1.0,1.0,0.0,0.0,0.0,0.8,True,True,False,1.603810890548615e-28,17,272
exp43_user21_cut198,8,43,21,1,moving,100,"(0,)",0.11904761904761904,0.13,0.010952380952380963,0.010952380952380963,0.00011995464852607733,0.08095238095238097,False,False,False,0.2696426820213079,21,420
exp43_user21_cut198,8,43,21,1,moving,100,"(1,)",1.0,1.0,0.0,0.0,0.0,0.8,True,True,False,2.572209372642342e-56,17,272
exp43_user21_cut198,8,43,21,1,moving,250,"(0,)",0.11904761904761904,0.132,0.012952380952380965,0.012952380952380965,0.00016776417233560124,0.08095238095238097,False,False,False,0.037754749715271915,21,420
exp43_user21_cut198,8,43,21,1,moving,250,"(1,)",1.0,1.0,0.0,0.0,0.0,0.8,True,True,False,1.0611231537462908e-139,17,272
exp43_user21_cut198,8,43,21,1,moving,500,"(0,)",0.11904761904761904,0.124,0.004952380952380958,0.004952380952380958,2.4526077097505726e-05,0.08095238095238097,False,False,False,0.0014254211260628245,21,420
exp43_user21_cut198,8,43,21,1,moving,500,"(1,)",1.0,1.0,0.0,0.0,0.0,0.8,True,True,False,1.1259823474164743e-278,17,272
exp43_user21_cut198,8,43,21,1,moving,1000,"(0,)",0.11904761904761904,0.123,0.003952380952380957,0.003952380952380957,1.56213151927438e-05,0.08095238095238097,False,False,False,2.0318253866262108e-06,21,420
exp43_user21_cut198,8,43,21,1,moving,1000,"(1,)",1.0,1.0,0.0,0.0,0.0,0.8,True,True,False,0.0,17,272
exp48_user24_cut174,9,48,24,1,moving,25,"(0,)",0.10909090909090909,0.08,-0.029090909090909084,0.029090909090909084,0.0008462809917355368,0.09090909090909093,False,False,False,0.6615146556493745,11,110
exp48_user24_cut174,9,48,24,1,moving,25,"(1,)",0.9259259259259259,0.96,0.034074074074074034,0.034074074074074034,0.0011610425240054843,0.7259259259259259,True,True,False,3.6059981774443457e-12,27,702
exp48_user24_cut174,9,48,24,1,moving,50,"(0,)",0.10909090909090909,0.1,-0.00909090909090908,0.00909090909090908,8.264462809917336e-05,0.09090909090909093,False,False,False,0.4376016396389105,11,110
exp48_user24_cut174,9,48,24,1,moving,50,"(1,)",0.9259259259259259,0.92,-0.00592592592592589,0.00592592592592589,3.5116598079560615e-05,0.7259259259259259,True,True,False,1.3003222855731942e-23,27,702
exp48_user24_cut174,9,48,24,1,moving,100,"(0,)",0.10909090909090909,0.1,-0.00909090909090908,0.00909090909090908,8.264462809917336e-05,0.09090909090909093,False,False,False,0.19149519501466292,11,110
exp48_user24_cut174,9,48,24,1,moving,100,"(1,)",0.9259259259259259,0.94,0.014074074074074017,0.014074074074074017,0.0001980795610425224,0.7259259259259259,True,True,False,1.6908380463582955e-46,27,702
exp48_user24_cut174,9,48,24,1,moving,250,"(0,)",0.10909090909090909,0.108,-0.0010909090909090868,0.0010909090909090868,1.1900826446280904e-06,0.09090909090909093,False,False,False,0.016047031416947397,11,110
exp48_user24_cut174,9,48,24,1,moving,250,"(1,)",0.9259259259259259,0.924,-0.0019259259259258865,0.0019259259259258865,3.7091906721534833e-06,0.7259259259259259,True,True,False,3.7175346816734755e-115,27,702
exp48_user24_cut174,9,48,24,1,moving,500,"(0,)",0.10909090909090909,0.116,0.00690909090909092,0.00690909090909092,4.77355371900828e-05,0.09090909090909093,False,False,False,0.0002575072172964968,11,110
exp48_user24_cut174,9,48,24,1,moving,500,"(1,)",0.9259259259259259,0.918,-0.007925925925925892,0.007925925925925892,6.28203017832642e-05,0.7259259259259259,True,True,False,1.382006410944511e-229,27,702
exp48_user24_cut174,9,48,24,1,moving,1000,"(0,)",0.10909090909090909,0.111,0.0019090909090909158,0.0019090909090909158,3.6446280991735793e-06,0.09090909090909093,False,False,False,6.630996695978522e-08,11,110
exp48_user24_cut174,9,48,24,1,moving,1000,"(1,)",0.9259259259259259,0.929,0.003074074074074118,0.003074074074074118,9.449931412894645e-06,0.7259259259259259,True,True,False,0.0,27,702
exp53_user26_cut171,10,53,26,0,stationary,25,"(0,)",0.4090909090909091,0.36,-0.04909090909090913,0.04909090909090913,0.0024099173553719048,0.2090909090909091,True,True,False,0.11237088411256729,22,462
exp53_user26_cut171,10,53,26,0,stationary,25,"(1,)",0.22916666666666666,0.16,-0.06916666666666665,0.06916666666666665,0.004784027777777776,0.029166666666666646,True,False,True,0.9583571886519543,16,240
exp53_user26_cut171,10,53,26,0,stationary,50,"(0,)",0.4090909090909091,0.38,-0.02909090909090911,0.02909090909090911,0.0008462809917355385,0.2090909090909091,True,True,False,0.012627215596240027,22,462
exp53_user26_cut171,10,53,26,0,stationary,50,"(1,)",0.22916666666666666,0.18,-0.049166666666666664,0.049166666666666664,0.002417361111111111,0.029166666666666646,True,False,True,0.9184485010408775,16,240
exp53_user26_cut171,10,53,26,0,stationary,100,"(0,)",0.4090909090909091,0.43,0.020909090909090877,0.020909090909090877,0.00043719008264462677,0.2090909090909091,True,True,False,0.00015944657371392738,22,462
exp53_user26_cut171,10,53,26,0,stationary,100,"(1,)",0.22916666666666666,0.18,-0.049166666666666664,0.049166666666666664,0.002417361111111111,0.029166666666666646,True,False,True,0.8435476490642346,16,240
exp53_user26_cut171,10,53,26,0,stationary,250,"(0,)",0.4090909090909091,0.44,0.030909090909090886,0.030909090909090886,0.0009553719008264449,0.2090909090909091,True,True,False,3.2102435216571997e-10,22,462
exp53_user26_cut171,10,53,26,0,stationary,250,"(1,)",0.22916666666666666,0.176,-0.05316666666666667,0.05316666666666667,0.0028266944444444446,0.029166666666666646,True,False,True,0.6535428211379842,16,240
exp53_user26_cut171,10,53,26,0,stationary,500,"(0,)",0.4090909090909091,0.408,-0.0010909090909091423,0.0010909090909091423,1.1900826446282115e-06,0.2090909090909091,True,True,False,1.030566346834202e-19,22,462
exp53_user26_cut171,10,53,26,0,stationary,500,"(1,)",0.22916666666666666,0.198,-0.031166666666666648,0.031166666666666648,0.0009713611111111099,0.029166666666666646,True,False,True,0.42711821906099523,16,240
exp53_user26_cut171,10,53,26,0,stationary,1000,"(0,)",0.4090909090909091,0.395,-0.014090909090909098,0.014090909090909098,0.00019855371900826468,0.2090909090909091,True,True,False,1.0620669952271926e-38,22,462
exp53_user26_cut171,10,53,26,0,stationary,1000,"(1,)",0.22916666666666666,0.226,-0.003166666666666651,0.003166666666666651,1.0027777777777678e-05,0.029166666666666646,True,True,False,0.18242997305383632,16,240
exp38_user19_cut183,11,38,19,0,stationary,25,"(0,)",0.43478260869565216,0.64,0.20521739130434785,0.20521739130434785,0.04211417769376183,0.23478260869565215,True,True,False,0.063536313696842,23,506
exp38_user19_cut183,11,38,19,0,stationary,25,"(1,)",0.20952380952380953,0.24,0.030476190476190462,0.030476190476190462,0.0009287981859410423,0.009523809523809518,True,True,False,0.9954751208601006,15,210
exp38_user19_cut183,11,38,19,0,stationary,50,"(0,)",0.43478260869565216,0.52,0.08521739130434786,0.08521739130434786,0.007262003780718342,0.23478260869565215,True,True,False,0.004036863158183511,23,506
exp38_user19_cut183,11,38,19,0,stationary,50,"(1,)",0.20952380952380953,0.22,0.010476190476190472,0.010476190476190472,0.00010975056689342395,0.009523809523809518,True,True,False,0.990970716251432,15,210
exp38_user19_cut183,11,38,19,0,stationary,100,"(0,)",0.43478260869565216,0.5,0.06521739130434784,0.06521739130434784,0.004253308128544425,0.23478260869565215,True,True,False,1.6296264157899355e-05,23,506
exp38_user19_cut183,11,38,19,0,stationary,100,"(1,)",0.20952380952380953,0.23,0.02047619047619048,0.02047619047619048,0.0004192743764172338,0.009523809523809518,True,True,False,0.982022960467876,15,210
exp38_user19_cut183,11,38,19,0,stationary,250,"(0,)",0.43478260869565216,0.488,0.05321739130434783,0.05321739130434783,0.0028320907372400756,0.23478260869565215,True,True,False,1.0720625855214093e-12,23,506
exp38_user19_cut183,11,38,19,0,stationary,250,"(1,)",0.20952380952380953,0.216,0.006476190476190469,0.006476190476190469,4.194104308390013e-05,0.009523809523809518,True,True,False,0.9556615326900152,15,210
exp38_user19_cut183,11,38,19,0,stationary,500,"(0,)",0.43478260869565216,0.45,0.01521739130434785,0.01521739130434785,0.00023156899810964154,0.23478260869565215,True,True,False,1.149318187274849e-24,23,506
exp38_user19_cut183,11,38,19,0,stationary,500,"(1,)",0.20952380952380953,0.212,0.002476190476190465,0.002476190476190465,6.131519274376363e-06,0.009523809523809518,True,True,False,0.913288965063429,15,210
exp38_user19_cut183,11,38,19,0,stationary,1000,"(0,)",0.43478260869565216,0.429,-0.005782608695652169,0.005782608695652169,3.343856332703208e-05,0.23478260869565215,True,True,False,1.3209322956007452e-48,23,506
exp38_user19_cut183,11,38,19,0,stationary,1000,"(1,)",0.20952380952380953,0.216,0.006476190476190469,0.006476190476190469,4.194104308390013e-05,0.009523809523809518,True,True,False,0.8340967337066293,15,210
exp38_user19_cut153,12,38,19,1,moving,25,"(0,)",0.0761904761904762,0.04,-0.036190476190476197,0.036190476190476197,0.0013097505668934245,0.12380952380952381,False,False,False,0.46466437448686,21,420
exp38_user19_cut153,12,38,19,1,moving,25,"(1,)",0.8823529411764706,0.92,0.03764705882352948,0.03764705882352948,0.0014173010380622887,0.6823529411764706,True,True,False,7.753615155863815e-11,17,272
exp38_user19_cut153,12,38,19,1,moving,50,"(0,)",0.0761904761904762,0.06,-0.0161904761904762,0.0161904761904762,0.00026213151927437673,0.12380952380952381,False,False,False,0.21591298091726488,21,420
exp38_user19_cut153,12,38,19,1,moving,50,"(1,)",0.8823529411764706,0.88,-0.0023529411764705577,0.0023529411764705577,5.536332179930652e-06,0.6823529411764706,True,True,False,6.0118547985241055e-21,17,272
exp38_user19_cut153,12,38,19,1,moving,100,"(0,)",0.0761904761904762,0.11,0.0338095238095238,0.0338095238095238,0.0011430839002267569,0.12380952380952381,False,False,False,0.04661841532857919,21,420
exp38_user19_cut153,12,38,19,1,moving,100,"(1,)",0.8823529411764706,0.87,-0.012352941176470567,0.012352941176470567,0.000152595155709342,0.6823529411764706,True,True,False,3.6142398118537314e-41,17,272
exp38_user19_cut153,12,38,19,1,moving,250,"(0,)",0.0761904761904762,0.056,-0.020190476190476196,0.020190476190476196,0.00040765532879818615,0.12380952380952381,False,False,False,0.00046923863937313107,21,420
exp38_user19_cut153,12,38,19,1,moving,250,"(1,)",0.8823529411764706,0.86,-0.022352941176470575,0.022352941176470575,0.0004996539792387537,0.6823529411764706,True,True,False,7.853123253095028e-102,17,272
